,Unnamed: 0,Cand_Name,Cand_Office_St,Cand_Office_Dist_x,Cand_Office_Dist_y,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,seat_transition
148,148,"GILES, DAVID VICTOR",AZ,9.0,9.0,REP,2018,0.484673867,36.7,REP,0.388770805,0,0.2655,1.0,0.47,True,56598.0,4,33.3,72.7,1326295.26,938658.74,0.0
149,149,"LEIBSOHN, SETH MR.",AZ,9.0,9.0,REP,2018,0.484673867,36.7,REP,0.388770805,0,0.2655,1.0,0.47,True,56598.0,160,,72.7,1326295.26,938658.74,0.0
150,150,"STANTON, GREG",AZ,9.0,9.0,DEM,2018,0.484673867,36.7,REP,0.611229195,0,0.2655,1.0,0.47,False,56598.0,29,,72.7,2125315.56,1529134.73,0.0
151,151,"CHEADLE, GREGORY",CA,1.0,1.0,REP,2018,0.414818171,23.2,DEM,0.595138764,0,0.14035,1.0,0.35,True,51478.0,29,6.3,78.9,809720.61,431388.01,0.0
152,152,"DENNEY, AUDREY",CA,1.0,1.0,DEM,2018,0.414818171,23.2,DEM,0.404861236,0,0.14035,0.0,0.35,False,51478.0,500,17.2,78.9,888363.82,456279.53,0.0
153,153,"DUNCAN, DENNIS DEAN",CA,1.0,1.0,DEM,2018,0.414818171,23.2,DEM,0.404861236,0,0.14035,1.0,0.35,False,51478.0,59,,78.9,888363.82,456279.53,0.0
154,154,"ELBINGER, LEWIS",CA,1.0,1.0,GRE,2018,0.414818171,23.2,DEM,0.0,0,0.14035,1.0,0.35,False,51478.0,500,1.1,78.9,,,0.0
155,155,"HOLCOMBE, JESSICA JONES",CA,1.0,1.0,DEM,2018,0.414818171,23.2,DEM,0.404861236,0,0.14035,0.0,0.35,False,51478.0,11,11.5,78.9,888363.82,456279.53,0.0
156,156,"JORDAN, LAWRENCE WHITING MR",CA,1.0,1.0,DEM,2018,0.414818171,23.2,DEM,0.404861236,0,0.14035,1.0,0.35,False,51478.0,102,,78.9,888363.82,456279.53,0.0
157,157,"LAMALFA, DOUG",CA,1.0,1.0,REP,2018,0.414818171,23.2,DEM,0.595138764,1,0.14035,1.0,0.35,True,51478.0,50,52.5,78.9,809720.61,431388.01,0.0
158,158,"PETERSON, DAVID",CA,1.0,1.0,DEM,2018,0.414818171,23.2,DEM,0.404861236,0,0.14035,1.0,0.35,False,51478.0,4,3.0,78.9,888363.82,456279.53,0.0
159,159,"STORMENT, BRANDON",CA,1.0,1.0,DEM,2018,0.414818171,23.2,DEM,0.404861236,0,0.14035,1.0,0.35,False,51478.0,52,,78.9,888363.82,456279.53,0.0
160,160,"WALTERS, MARTHA",CA,1.0,1.0,DEM,2018,0.414818171,23.2,DEM,0.404861236,0,0.14035,0.0,0.35,False,51478.0,161,8.4,78.9,888363.82,456279.53,0.0
161,161,"CAFFREY, ANDY",CA,2.0,2.0,DEM,2018,0.749410905,40.0,DEM,0.770896409,0,0.20906,1.0,0.35,False,76114.0,28,6.2,78.74,821700.49,628979.08,0.0
162,162,"HUFFMAN, JARED",CA,2.0,2.0,DEM,2018,0.749410905,40.0,DEM,0.770896409,1,0.20906,1.0,0.35,False,76114.0,113,70.7,78.74,821700.49,628979.08,0.0
163,163,"MENSING, DALE KENNETH",CA,2.0,2.0,REP,2018,0.749410905,40.0,DEM,0.229103591,0,0.20906,1.0,0.35,True,76114.0,148,23.1,78.74,4101.0,2894.25,0.0
164,164,"GARAMENDI, JOHN",CA,3.0,3.0,DEM,2018,0.624305608,24.5,DEM,0.5823093810000001,1,0.32289,1.0,0.35,False,65934.0,6,53.6,77,994729.41,708803.52,0.0
165,165,"PUETT, KEVIN",CA,3.0,3.0,DEM,2018,0.624305608,24.5,DEM,0.5823093810000001,0,0.32289,1.0,0.35,False,65934.0,13,4.2,77,994729.41,708803.52,0.0
166,166,"SCHAUPP, CHARLES EUGENE",CA,3.0,3.0,REP,2018,0.624305608,24.5,DEM,0.417690619,0,0.32289,1.0,0.35,True,65934.0,23,42.2,77,25151.0,10283.01,0.0
167,167,"BATESON, REGINA",CA,4.0,4.0,DEM,2018,0.471879559,32.2,DEM,0.37215236,0,0.15235,0.0,0.35,False,75841.0,112,12.2,76.9,2822139.89,1757035.12,0.0
168,168,"CALDERON, ROZA I",CA,4.0,4.0,DEM,2018,0.471879559,32.2,DEM,0.37215236,0,0.15235,0.0,0.35,False,75841.0,500,6.2,76.9,2822139.89,1757035.12,0.0
169,169,"LAWTON, ROBERT",CA,4.0,4.0,DEM,2018,0.471879559,32.2,DEM,0.37215236,0,0.15235,1.0,0.35,False,75841.0,7,2.3,76.9,2822139.89,1757035.12,0.0
170,170,"MARTIN, RICHARD JAMES",CA,4.0,4.0,DEM,2018,0.471879559,32.2,DEM,0.37215236,0,0.15235,1.0,0.35,False,75841.0,16,,76.9,2822139.89,1757035.12,0.0
171,171,"MCCLINTOCK, THOMAS",CA,4.0,4.0,REP,2018,0.471879559,32.2,DEM,0.62784764,1,0.15235,1.0,0.35,True,75841.0,20,52.4,76.9,1548596.64,1061066.53,0.0
172,172,"MORSE, JESSICA",CA,4.0,4.0,DEM,2018,0.471879559,32.2,DEM,0.37215236,0,0.15235,0.0,0.35,False,75841.0,11,20.1,76.9,2822139.89,1757035.12,0.0
173,173,"WHITE, MITCHELL",CA,4.0,4.0,REP,2018,0.471879559,32.2,DEM,0.62784764,0,0.15235,1.0,0.35,True,75841.0,189,6.8,76.9,1548596.64,1061066.53,0.0
174,174,"WILCOX, ROCHELLE LYN",CA,4.0,4.0,DEM,2018,0.471879559,32.2,DEM,0.37215236,0,0.15235,0.0,0.35,False,75841.0,500,,76.9,2822139.89,1757035.12,0.0
175,175,"KISHINEFF, JASON",CA,5.0,5.0,GRE,2018,0.7190047709999999,30.4,DEM,0.0,0,0.38267,1.0,0.35,False,78152.0,3,3.5,77.14737,,,0.0
176,176,"MILLS, ANTHONY",CA,5.0,5.0,NOP,2018,0.7190047709999999,30.4,DEM,0.0,0,0.38267,1.0,0.35,False,78152.0,22,9.2,77.14737,,,0.0
177,177,"PALSSON, NILS IAN",CA,5.0,5.0,NOP,2018,0.7190047709999999,30.4,DEM,0.0,0,0.38267,1.0,0.35,False,78152.0,500,8.2,77.14737,,,0.0
178,178,"THOMPSON, MIKE MR.",CA,5.0,5.0,DEM,2018,0.7190047709999999,30.4,DEM,0.7717901999999999,1,0.38267,1.0,0.35,False,78152.0,1,79.1,77.14737,1892822.75,1814483.19,0.0
179,179,"VAN RAAM, DOUGLAS SCOTT",CA,5.0,5.0,REP,2018,0.7190047709999999,30.4,DEM,0.2282098,0,0.38267,1.0,0.35,True,78152.0,500,,77.14737,,,0.0
180,180,"JEFFERSON, DELMA",CA,6.0,6.0,DEM,2018,0.643959188,26.8,DEM,0.7524867009999999,0,0.51558,0.0,0.35,False,54243.0,500,,77.33333,0.0,0.0,0.0
181,181,"JEFFERSON, JRMAR",CA,6.0,6.0,DEM,2018,0.643959188,26.8,DEM,0.7524867009999999,0,0.51558,1.0,0.35,False,54243.0,500,100.0,77.33333,0.0,0.0,0.0
182,182,"MATSUI, DORIS",CA,6.0,6.0,DEM,2018,0.643959188,26.8,DEM,0.7524867009999999,1,0.51558,0.0,0.35,False,54243.0,500,100.0,77.33333,0.0,0.0,0.0
183,183,"BARASH, YONA",CA,7.0,7.0,REP,2018,0.632057804,32.6,DEM,0.488085039,0,0.37299,1.0,0.35,True,74608.0,500,12.6,77.9,487169.13,414702.4,0.0
184,184,"BERA, AMERISH",CA,7.0,7.0,DEM,2018,0.632057804,32.6,DEM,0.511914961,1,0.37299,1.0,0.35,False,74608.0,500,51.7,77.9,2681013.71,1046165.92,0.0
185,185,"CLAYTOR, REGINALD H",CA,7.0,7.0,NOP,2018,0.632057804,32.6,DEM,0.0,0,0.37299,1.0,0.35,False,74608.0,156,,77.9,,,0.0
186,186,"GRANT, ANDREW",CA,7.0,7.0,REP,2018,0.632057804,32.6,DEM,0.488085039,0,0.37299,1.0,0.35,True,74608.0,28,32.6,77.9,487169.13,414702.4,0.0
187,187,"KIPUKE, OMBA",CA,7.0,7.0,REP,2018,0.632057804,32.6,DEM,0.488085039,0,0.37299,1.0,0.35,True,74608.0,500,,77.9,487169.13,414702.4,0.0
188,188,"RICHARDSON, ROBERT CHRISTIAN",CA,7.0,7.0,GRE,2018,0.632057804,32.6,DEM,0.0,0,0.37299,1.0,0.35,False,74608.0,7,1.8,77.9,,,0.0
189,189,"WESTMORELAND, BRAD",CA,7.0,7.0,DEM,2018,0.632057804,32.6,DEM,0.511914961,0,0.37299,1.0,0.35,False,74608.0,123,,77.9,2681013.71,1046165.92,0.0
190,190,"BROWN, YOLANDA",CA,8.0,8.0,DEM,2018,0.555388977,16.0,DEM,0.372535549,0,0.23406,0.0,0.35,False,52428.0,116,,76.9,,,0.0
191,191,"COOK, PAUL",CA,8.0,8.0,REP,2018,0.555388977,16.0,DEM,0.627464451,1,0.23406,1.0,0.35,True,52428.0,27,41.4,76.9,157625.67,149200.15,0.0
192,192,"DONNELLY, TIM",CA,8.0,8.0,REP,2018,0.555388977,16.0,DEM,0.627464451,0,0.23406,1.0,0.35,True,52428.0,21,,76.9,157625.67,149200.15,0.0
193,193,"DONNELLY, TIMOTHY M.",CA,8.0,8.0,REP,2018,0.555388977,16.0,DEM,0.627464451,0,0.23406,1.0,0.35,True,52428.0,21,22.8,76.9,157625.67,149200.15,0.0
194,194,"DOYLE, MARGE",CA,8.0,8.0,DEM,2018,0.555388977,16.0,DEM,0.372535549,0,0.23406,0.0,0.35,False,52428.0,500,21.5,76.9,,,0.0
195,195,"O'DONNELL, RONALD",CA,8.0,8.0,DEM,2018,0.555388977,16.0,DEM,0.372535549,0,0.23406,1.0,0.35,False,52428.0,43,2.6,76.9,,,0.0
196,196,"RAMIREZ-DEAN, RITA DR",CA,8.0,8.0,DEM,2018,0.555388977,16.0,DEM,0.372535549,0,0.23406,1.0,0.35,False,52428.0,500,9.7,76.9,,,0.0
197,197,"HOWZE, TED D II",CA,9.0,9.0,REP,2018,0.660084488,19.7,DEM,0.423702523,0,0.47534,1.0,0.35,True,65392.0,181,,77.2,51290.5,29662.12,0.0
198,198,"LIVENGOOD, MARLA",CA,9.0,9.0,REP,2018,0.660084488,19.7,DEM,0.423702523,0,0.47534,0.0,0.35,True,65392.0,500,40.6,77.2,51290.5,29662.12,0.0
199,199,"MCNERNEY, GERALD MARK",CA,9.0,9.0,DEM,2018,0.660084488,19.7,DEM,0.576297477,1,0.47534,1.0,0.35,False,65392.0,104,53.6,77.2,1093325.75,630267.46,0.0
200,200,"TSARNAS, MIKE",CA,9.0,9.0,OTH,2018,0.660084488,19.7,DEM,0.0,0,0.47534,1.0,0.35,False,65392.0,1,,77.2,,,0.0
201,201,"BARKLEY, MICHAEL JAMES",CA,10.0,10.0,DEM,2018,0.547732178,17.2,DEM,0.47630676,0,0.2586,1.0,0.35,False,63223.0,1,2.3,77.2,6045041.41,4522149.21,0.0
202,202,"BATTISTA, LISA",CA,10.0,10.0,DEM,2018,0.547732178,17.2,DEM,0.47630676,0,0.2586,0.0,0.35,False,63223.0,6,,77.2,6045041.41,4522149.21,0.0
203,203,"BEDOLLA, MATEO MORELOS",CA,10.0,10.0,DEM,2018,0.547732178,17.2,DEM,0.47630676,0,0.2586,1.0,0.35,False,63223.0,500,,77.2,6045041.41,4522149.21,0.0
204,204,"DENHAM, JEFF",CA,10.0,10.0,REP,2018,0.547732178,17.2,DEM,0.52369324,1,0.2586,1.0,0.35,True,63223.0,192,37.8,77.2,4087019.31,2477327.99,0.0
205,205,"EGGMAN, MICHAEL RAY",CA,10.0,10.0,DEM,2018,0.547732178,17.2,DEM,0.47630676,0,0.2586,1.0,0.35,False,63223.0,1,10.2,77.2,6045041.41,4522149.21,0.0
206,206,"HARDER, JOSH",CA,10.0,10.0,DEM,2018,0.547732178,17.2,DEM,0.47630676,0,0.2586,1.0,0.35,False,63223.0,500,16.7,77.2,6045041.41,4522149.21,0.0
207,207,"MADUENO, VIRGINIA",CA,10.0,10.0,DEM,2018,0.547732178,17.2,DEM,0.47630676,0,0.2586,0.0,0.35,False,63223.0,159,9.1,77.2,6045041.41,4522149.21,0.0
208,208,"NYGARD, DOROTHY (DOTTY)",CA,10.0,10.0,DEM,2018,0.547732178,17.2,DEM,0.47630676,0,0.2586,0.0,0.35,False,63223.0,500,0.9,77.2,6045041.41,4522149.21,0.0
209,209,"SHOBLOM, SCOTT",CA,10.0,10.0,IND,2018,0.547732178,17.2,DEM,0.0,0,0.2586,1.0,0.35,False,63223.0,17,,77.2,,,0.0
210,210,"SNOVER, TERRA EVA",CA,10.0,10.0,IND,2018,0.547732178,17.2,DEM,0.0,0,0.2586,0.0,0.35,False,63223.0,500,,77.2,,,0.0
211,211,"VAUGHN, SETH MICHAEL",CA,10.0,10.0,DEM,2018,0.547732178,17.2,DEM,0.47630676,0,0.2586,1.0,0.35,False,63223.0,160,,77.2,6045041.41,4522149.21,0.0
212,212,"ZWAHLEN, SUE",CA,10.0,10.0,DEM,2018,0.547732178,17.2,DEM,0.47630676,0,0.2586,0.0,0.35,False,63223.0,500,8.6,77.2,6045041.41,4522149.21,0.0
213,213,"DESAULNIER, MARK",CA,11.0,11.0,DEM,2018,0.733583309,42.6,DEM,0.717622167,1,0.40492,1.0,0.35,False,90155.0,18,67.8,77.3,530980.07,424980.9,4.0
214,214,"FITZGERALD, JOHN",CA,11.0,11.0,REP,2018,0.733583309,42.6,DEM,0.282377833,0,0.40492,1.0,0.35,True,90155.0,6,24.0,77.3,0.0,0.0,4.0
215,215,"LYTTON, ALVA",CA,11.0,11.0,DEM,2018,0.733583309,42.6,DEM,0.717622167,0,0.40492,0.0,0.35,False,90155.0,500,5.2,77.3,530980.07,424980.9,4.0
216,216,"WOOD, CHRIS",CA,11.0,11.0,OTH,2018,0.733583309,42.6,DEM,0.0,0,0.40492,1.0,0.35,False,90155.0,109,,77.3,,,4.0
217,217,"BUTTAR, SHAHID",CA,12.0,12.0,DEM,2018,0.901539298,56.3,DEM,0.8104028090000001,0,0.52273,1.0,0.35,False,111717.0,500,8.1,77.4,3835610.11,4236870.9,0.0
218,218,"DEMASI, CHASE MR",CA,12.0,12.0,REP,2018,0.901539298,56.3,DEM,0.0,0,0.52273,1.0,0.35,True,111717.0,500,,77.4,18983.18,5928.24,0.0
219,219,"GOLDSTEIN, MICHAEL",CA,12.0,12.0,NOP,2018,0.901539298,56.3,DEM,0.0,0,0.52273,1.0,0.35,False,111717.0,1,,77.4,,,0.0
220,220,"HERMANSON, BARRY",CA,12.0,12.0,GRE,2018,0.901539298,56.3,DEM,0.0,0,0.52273,1.0,0.35,False,111717.0,154,2.1,77.4,,,0.0
221,221,"JAFFE, STEPHEN R",CA,12.0,12.0,DEM,2018,0.901539298,56.3,DEM,0.8104028090000001,0,0.52273,1.0,0.35,False,111717.0,33,5.7,77.4,3835610.11,4236870.9,0.0
222,222,"KHOJASTEH, RYAN",CA,12.0,12.0,DEM,2018,0.901539298,56.3,DEM,0.8104028090000001,0,0.52273,1.0,0.35,False,111717.0,25,4.4,77.4,3835610.11,4236870.9,0.0
223,223,"PELOSI, NANCY",CA,12.0,12.0,DEM,2018,0.901539298,56.3,DEM,0.8104028090000001,1,0.52273,0.0,0.35,False,111717.0,78,68.8,77.4,3835610.11,4236870.9,0.0
224,224,"REMMER, LISA",CA,12.0,12.0,REP,2018,0.901539298,56.3,DEM,0.0,0,0.52273,0.0,0.35,True,111717.0,6,9.5,77.4,18983.18,5928.24,0.0
225,225,"LEE, BARBARA",CA,13.0,13.0,DEM,2018,0.865520726,46.1,DEM,0.907087242,1,0.58612,0.0,0.35,False,76915.0,76,100.0,77.33333,1585339.12,1527355.33,4.0
226,226,"WELLS, LAURA",CA,13.0,13.0,GRE,2018,0.865520726,46.1,DEM,0.0,0,0.58612,0.0,0.35,False,76915.0,20,,77.33333,,,4.0
227,227,"OSMENA, CRISTINA",CA,14.0,14.0,REP,2018,0.85909314,44.7,DEM,0.191160823,0,0.57648,0.0,0.35,True,110507.0,500,100.0,80.2,0.0,0.0,0.0
228,228,"SPEIER, JACKIE",CA,14.0,14.0,DEM,2018,0.85909314,44.7,DEM,0.8088391770000001,1,0.57648,0.0,0.35,False,110507.0,500,100.0,80.2,867078.13,590119.72,0.0
229,229,"PETERS, RUDY PETERS",CA,15.0,15.0,REP,2018,0.797441126,42.4,DEM,0.262442286,0,0.57799,1.0,0.35,True,116710.0,500,27.5,79.3,41270.43,30802.52,4.0
230,230,"ST JOHN, ERICK BRENDAN",CA,15.0,15.0,NPA,2018,0.797441126,42.4,DEM,0.0,0,0.57799,1.0,0.35,False,116710.0,500,,79.3,,,4.0
231,231,"SWALWELL, ERIC MICHAEL",CA,15.0,15.0,DEM,2018,0.797441126,42.4,DEM,0.737557714,1,0.57799,1.0,0.35,False,116710.0,14,69.3,79.3,2600444.02,2021253.38,4.0
232,232,"COSTA, JIM",CA,16.0,16.0,DEM,2018,0.526297812,12.0,DEM,0.578363985,1,0.4192,1.0,0.35,False,43839.0,5,100.0,78.83158,1552290.47,1453052.99,0.0
233,233,"HENG, ELIZABETH",CA,16.0,16.0,REP,2018,0.526297812,12.0,DEM,0.421636015,0,0.4192,0.0,0.35,True,43839.0,12,100.0,78.83158,1036674.64,697686.98,0.0
234,234,"COHEN, RONALD H",CA,17.0,17.0,REP,2018,0.810020538,54.9,DEM,0.0,0,0.72363,1.0,0.35,True,124131.0,43,23.9,78.09524,3446.0,2774.0,0.0
235,235,"FORBES, STEPHEN",CA,17.0,17.0,DEM,2018,0.810020538,54.9,DEM,1.0,0,0.72363,1.0,0.35,False,124131.0,33,5.6,78.09524,2611287.19,1724513.62,0.0
236,236,"KHANNA, ROHIT",CA,17.0,17.0,DEM,2018,0.810020538,54.9,DEM,1.0,1,0.72363,1.0,0.35,False,124131.0,500,60.5,78.09524,2611287.19,1724513.62,0.0
237,237,"TRAN, KHANH",CA,17.0,17.0,DEM,2018,0.810020538,54.9,DEM,1.0,0,0.72363,1.0,0.35,False,124131.0,500,7.5,78.09524,2611287.19,1724513.62,0.0
238,238,"WATSON, KENNITA",CA,17.0,17.0,LIB,2018,0.810020538,54.9,DEM,0.0,0,0.72363,0.0,0.35,False,124131.0,500,,78.09524,,,0.0
239,239,"ESHOO, ANNA G",CA,18.0,18.0,DEM,2018,0.789563908,60.5,DEM,0.7123179070000001,1,0.37395,0.0,0.35,False,134077.0,87,72.4,77.9,1200282.66,1071140.22,0.0
240,240,"FREDRICH, JOHN KARL",CA,18.0,18.0,NOP,2018,0.789563908,60.5,DEM,0.0,0,0.37395,1.0,0.35,False,134077.0,6,,77.9,,,0.0
241,241,"MELILLO, MICHAEL",CA,18.0,18.0,IND,2018,0.789563908,60.5,DEM,0.0,0,0.37395,1.0,0.35,False,134077.0,1,,77.9,,,0.0
242,242,"RUSSELL, CHRISTINE",CA,18.0,18.0,REP,2018,0.789563908,60.5,DEM,0.287682093,0,0.37395,0.0,0.35,True,134077.0,22,24.5,77.9,0.0,0.0,0.0
243,243,"AGUILERA, JUSTIN",CA,19.0,19.0,REP,2018,0.7794624,33.5,DEM,0.260309856,0,0.57172,1.0,0.35,True,101427.0,38,,76.9,11400.0,931.08,4.0
244,244,"LOFGREN, ZOE",CA,19.0,19.0,DEM,2018,0.7794624,33.5,DEM,0.7396901440000001,1,0.57172,0.0,0.35,False,101427.0,500,100.0,76.9,1526246.86,1592944.84,4.0
245,245,"CHEADER, ROBERT NEIL",CA,20.0,20.0,IND,2018,0.771435278,27.1,DEM,0.0,0,0.42127,1.0,0.35,False,73076.0,7,,77.2,,,0.0
246,246,"DEITCH, DOUGLAS",CA,20.0,20.0,DEM,2018,0.771435278,27.1,DEM,0.706014796,0,0.42127,1.0,0.35,False,73076.0,50,3.8,77.2,1036427.93,520270.39,0.0
247,247,"KABAT, RONALD P.",CA,20.0,20.0,NOP,2018,0.771435278,27.1,DEM,0.0,0,0.42127,1.0,0.35,False,73076.0,43,,77.2,,,0.0
248,248,"PANETTA, JIMMY",CA,20.0,20.0,DEM,2018,0.771435278,27.1,DEM,0.706014796,1,0.42127,1.0,0.35,False,73076.0,100,80.1,77.2,1036427.93,520270.39,0.0
249,249,"COX, TERRANCE JOHN (TJ)",CA,21.0,21.0,DEM,2018,0.477193916,8.1,DEM,0.420261759,0,0.28366,1.0,0.35,False,42621.0,196,100.0,77.2,2239084.62,1734201.06,4.0
250,250,"COX, TJ",CA,21.0,21.0,DEM,2018,0.477193916,8.1,DEM,0.420261759,0,0.28366,1.0,0.35,False,42621.0,500,100.0,77.2,2239084.62,1734201.06,4.0
251,251,"HUERTA, EMILIO J. MR.",CA,21.0,21.0,DEM,2018,0.477193916,8.1,DEM,0.420261759,0,0.28366,1.0,0.35,False,42621.0,500,,77.2,2239084.62,1734201.06,4.0
252,252,"VALADAO, DAVID",CA,21.0,21.0,REP,2018,0.477193916,8.1,DEM,0.579738241,1,0.28366,1.0,0.35,True,42621.0,4,100.0,77.2,2922781.71,1320902.09,4.0
253,253,"BLIATOUT, BOBBY",CA,22.0,22.0,DEM,2018,0.508858687,24.0,DEM,0.317900397,0,0.28875,1.0,0.35,False,57667.0,93,4.7,77.3,7222481.46,5792590.74,0.0
254,254,"CARROLL, BRIAN",CA,22.0,22.0,NOP,2018,0.508858687,24.0,DEM,0.0,0,0.28875,1.0,0.35,False,57667.0,8,,77.3,,,0.0
255,255,"FRANCO, RICARDO JOSE",CA,22.0,22.0,DEM,2018,0.508858687,24.0,DEM,0.317900397,0,0.28875,1.0,0.35,False,57667.0,151,3.3,77.3,7222481.46,5792590.74,0.0
256,256,"JANZ, ANDREW",CA,22.0,22.0,DEM,2018,0.508858687,24.0,DEM,0.317900397,0,0.28875,1.0,0.35,False,57667.0,28,31.9,77.3,7222481.46,5792590.74,0.0
257,257,"MERRYMAN, WILLIAM 'BILL'",CA,22.0,22.0,LIB,2018,0.508858687,24.0,DEM,0.0,0,0.28875,1.0,0.35,False,57667.0,9,,77.3,,,0.0
258,258,"NUNES, DEVIN GERALD",CA,22.0,22.0,REP,2018,0.508858687,24.0,DEM,0.6820996029999999,1,0.28875,1.0,0.35,True,57667.0,500,58.1,77.3,10524567.35,8577453.05,0.0
259,259,"WILLIAMS, BRANT JOHN-MICHAEL",CA,22.0,22.0,DEM,2018,0.508858687,24.0,DEM,0.317900397,0,0.28875,1.0,0.35,False,57667.0,500,,77.3,7222481.46,5792590.74,0.0
260,260,"BARRO, MARY",CA,23.0,23.0,DEM,2018,0.73162692,19.6,DEM,0.299933391,0,0.24786,0.0,0.35,False,55680.0,15,,77.4,34973.57,28834.46,0.0
261,261,"DAVIS, JAMES",CA,23.0,23.0,NOP,2018,0.73162692,19.6,DEM,0.0,0,0.24786,1.0,0.35,False,55680.0,5,,77.4,,,0.0
262,262,"MATTA, TATIANA",CA,23.0,23.0,DEM,2018,0.73162692,19.6,DEM,0.299933391,0,0.24786,0.0,0.35,False,55680.0,500,11.7,77.4,34973.57,28834.46,0.0
263,263,"MCCARTHY, KEVIN",CA,23.0,23.0,REP,2018,0.73162692,19.6,DEM,0.7000666090000001,1,0.24786,1.0,0.35,True,55680.0,13,69.8,77.4,7454664.38,5010767.11,0.0
264,264,"OWEN, ROBERT THURMAN III",CA,23.0,23.0,DEM,2018,0.73162692,19.6,DEM,0.299933391,0,0.24786,1.0,0.35,False,55680.0,7,,77.4,34973.57,28834.46,0.0
265,265,"REED, WENDY",CA,23.0,23.0,DEM,2018,0.73162692,19.6,DEM,0.299933391,0,0.24786,0.0,0.35,False,55680.0,36,9.9,77.4,34973.57,28834.46,0.0
266,266,"WILSON, KURTIS",CA,23.0,23.0,DEM,2018,0.73162692,19.6,DEM,0.299933391,0,0.24786,1.0,0.35,False,55680.0,500,1.4,77.4,34973.57,28834.46,0.0
267,267,"CARBAJAL, SALUD",CA,24.0,24.0,DEM,2018,0.600895187,33.0,DEM,0.532463085,1,0.19351,0.0,0.35,False,71356.0,500,53.3,77.33333,2526864.09,1277421.16,0.0
268,268,"FAREED, JUSTIN",CA,24.0,24.0,REP,2018,0.600895187,33.0,DEM,0.467536915,0,0.19351,1.0,0.35,True,71356.0,38,36.7,77.33333,1208420.92,1095308.5,0.0
269,269,"WOODY, MICHAEL",CA,24.0,24.0,REP,2018,0.600895187,33.0,DEM,0.467536915,0,0.19351,1.0,0.35,True,71356.0,1,10.0,77.33333,1208420.92,1095308.5,0.0
270,270,"CAFORIO, BRYAN",CA,25.0,25.0,DEM,2018,0.746669879,27.3,DEM,0.458012919,0,0.36675,1.0,0.35,False,76866.0,46,18.3,80.2,6262976.2,3902670.99,0.0
271,271,"FARRELL-SMITH, KELAN JOHN MR.",CA,25.0,25.0,DEM,2018,0.746669879,27.3,DEM,0.458012919,0,0.36675,1.0,0.35,False,76866.0,500,,80.2,6262976.2,3902670.99,0.0
272,272,"FLEMING, DANIEL",CA,25.0,25.0,DEM,2018,0.746669879,27.3,DEM,0.458012919,0,0.36675,1.0,0.35,False,76866.0,12,,80.2,6262976.2,3902670.99,0.0
273,273,"GREENAWAY, DIEDRA MICHELLE",CA,25.0,25.0,DEM,2018,0.746669879,27.3,DEM,0.458012919,0,0.36675,0.0,0.35,False,76866.0,500,,80.2,6262976.2,3902670.99,0.0
274,274,"HILL, KATHERINE LAUREN",CA,25.0,25.0,DEM,2018,0.746669879,27.3,DEM,0.458012919,0,0.36675,0.0,0.35,False,76866.0,55,20.3,80.2,6262976.2,3902670.99,0.0
275,275,"KNIGHT, STEVE",CA,25.0,25.0,REP,2018,0.746669879,27.3,DEM,0.541987081,1,0.36675,1.0,0.35,True,76866.0,159,52.9,80.2,2143389.75,1760692.8,0.0
276,276,"MASTERMAN-SMITH, MIKE",CA,25.0,25.0,DEM,2018,0.746669879,27.3,DEM,0.458012919,0,0.36675,1.0,0.35,False,76866.0,1,,80.2,6262976.2,3902670.99,0.0
277,277,"MCVARISH, SCOTT",CA,25.0,25.0,DEM,2018,0.746669879,27.3,DEM,0.458012919,0,0.36675,1.0,0.35,False,76866.0,17,,80.2,6262976.2,3902670.99,0.0
278,278,"PALLANT, MARY",CA,25.0,25.0,DEM,2018,0.746669879,27.3,DEM,0.458012919,0,0.36675,0.0,0.35,False,76866.0,15,2.6,80.2,6262976.2,3902670.99,0.0
279,279,"PHOENIX, JESS",CA,25.0,25.0,DEM,2018,0.746669879,27.3,DEM,0.458012919,0,0.36675,0.0,0.35,False,76866.0,500,5.9,80.2,6262976.2,3902670.99,0.0
280,280,"BROWNLEY, JULIA",CA,26.0,26.0,DEM,2018,0.746669879,32.4,DEM,0.598637098,1,0.19641,0.0,0.35,False,82029.0,131,53.9,79.3,2377711.77,1292238.55,0.0
281,281,"BURUM, JEFFREY DAVID MAJ (RET)",CA,26.0,26.0,REP,2018,0.746669879,32.4,DEM,0.401362902,0,0.19641,1.0,0.35,True,82029.0,15,20.1,79.3,292394.44,249776.49,0.0
282,282,"DAGNESSES, RAFAEL",CA,26.0,26.0,REP,2018,0.746669879,32.4,DEM,0.401362902,0,0.19641,1.0,0.35,True,82029.0,500,,79.3,292394.44,249776.49,0.0
283,283,"NELSON, JOHN",CA,26.0,26.0,DEM,2018,0.746669879,32.4,DEM,0.598637098,0,0.19641,1.0,0.35,False,82029.0,6,3.6,79.3,2377711.77,1292238.55,0.0
284,284,"SABATO, ANTONIO",CA,26.0,26.0,REP,2018,0.746669879,32.4,DEM,0.401362902,0,0.19641,1.0,0.35,True,82029.0,83,22.4,79.3,292394.44,249776.49,0.0
